SAP_Table,BQ_Table,SAP_Field,Key_Field,SAP_Type,Length,Type_Kind,Ext_Element,Temp_Field,Values,Ext_Field_Name,Field_Description
t003t,accounting_document_type_description,LTEXT,,CHAR,20,C,STRING,document_type_description,,document_type_description,Document Type Description
t005,country_master,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t005,country_master,LAND1,X,CHAR,3,C,STRING,country,@GO@,country,Country Key
t005,country_master,LANDK,,CHAR,3,C,STRING,vehicle,,vehicle,Vehicle country key
t005,country_master,LNPLZ,,NUMC,2,N,STRING,postal_code,,postal_code,Postal code length
t005,country_master,PRPLZ,,CHAR,1,C,STRING,rule_for_the_postal_code_field,,rule_for_the_postal_code_field,Rule for the postal code field check
t005,country_master,ADDRS,,CHAR,3,C,STRING,formatting_routine_key_for_pri,,formatting_routine_key_for_pri,Formatting routine key for printing addresses
t005,country_master,XPLZS,,CHAR,1,C,STRING,postal_code_req,,postal_code_req,Flag: Street address postal code required entry?
t005,country_master,XPLPF,,CHAR,1,C,STRING,po_box_pst_cde,,po_box_pst_cde,Flag: PO Box postal code required?
t005,country_master,SPRAS,,LANG,1,C,STRING,language_key,@GO@,language_key,Language Key
t005,country_master,XLAND,,CHAR,1,C,STRING,country_version,,country_version,Country version flag
t005,country_master,XADDR,,CHAR,1,C,STRING,flag_print_country_name_in_fo,,flag_print_country_name_in_fo,Flag: Print country name in foreign addresses?
t005,country_master,NMFMT,,CHAR,2,C,STRING,name_format,,name_format,Standard name format
t005,country_master,XREGS,,CHAR,1,C,STRING,city_file_act,,city_file_act,Flag: City file address check
t005,country_master,XPLST,,CHAR,1,C,STRING,street_postcode,,street_postcode,Flag: Street-specific postal code? (City file)
t005,country_master,INTCA,,CHAR,2,C,STRING,iso_code,,iso_code,Country ISO code
t005,country_master,INTCA3,,CHAR,3,C,STRING,iso_code_3_char,,iso_code_3_char,ISO country code 3 char
t005,country_master,INTCN3,,NUMC,3,N,STRING,iso_code_num_3,,iso_code_num_3,ISO Country Code Numeric 3-Characters
t005,country_master,XEGLD,,CHAR,1,C,STRING,eu_country,,eu_country,Indicator: European Union Member?
t005,country_master,XSKFN,,CHAR,1,C,STRING,net_discount_base,@GO@,net_discount_base,Indicator: Discount base amount is the net value
t005,country_master,XMWSN,,CHAR,1,C,STRING,net_tax_base,@GO@,net_tax_base,Indicator: Base amount for tax is net of discount ?
t005,country_master,LNBKN,,NUMC,2,N,STRING,bank_account_number,,bank_account_number,Bank account number length
t005,country_master,PRBKN,,CHAR,1,C,STRING,rule_for_checking_bank_account,,rule_for_checking_bank_account,Rule for checking bank account number field
t005,country_master,LNBLZ,,NUMC,2,N,STRING,bank_number,,bank_number,Bank number length
t005,country_master,PRBLZ,,CHAR,1,C,STRING,rule_for_checking_bank_number,,rule_for_checking_bank_number,Rule for checking bank number field
t005,country_master,LNPSK,,NUMC,2,N,STRING,post_bank_acct_no,,post_bank_acct_no,Post office bank current account number length
t005,country_master,PRPSK,,CHAR,1,C,STRING,rule_for_checking_postal_check,,rule_for_checking_postal_check,Rule for checking postal check account number field
t005,country_master,XPRBK,,CHAR,1,C,STRING,bank_data,,bank_data,Indicator: Use check module for bank fields ?
t005,country_master,BNKEY,,CHAR,1,C,STRING,bank_key,,bank_key,Name of the bank key
t005,country_master,LNBKS,,NUMC,2,N,STRING,bank_key,,bank_key_1,Length of Bank Key
t005,country_master,PRBKS,,CHAR,1,C,STRING,rule_for_checking_bank_key_fie,,rule_for_checking_bank_key_fie,Rule for checking bank key field
t005,country_master,XPRSO,,CHAR,1,C,STRING,indicator_use_check_module_fo,,indicator_use_check_module_fo,Indicator: Use check module for tax fields etc. ?
t005,country_master,PRUIN,,CHAR,1,C,STRING,vat_registr_no,,vat_registr_no,Rule for checking VAT registration number field
t005,country_master,UINLN,,NUMC,2,N,STRING,vat_registr_no,,vat_registr_no_1,VAT registration number length
t005,country_master,LNST1,,NUMC,2,N,STRING,tax_number_1,,tax_number_1,Permitted Input Length for Tax Numbre 1
t005,country_master,PRST1,,CHAR,1,C,STRING,rule_for_checking_tax_code_1_f,,rule_for_checking_tax_code_1_f,Rule for checking tax code 1 field
t005,country_master,LNST2,,NUMC,2,N,STRING,tax_number_2,,tax_number_2,Permitted Input Length for Tax Number 2
t005,country_master,PRST2,,CHAR,1,C,STRING,rule_for_checking_tax_code_2_f,,rule_for_checking_tax_code_2_f,Rule for checking tax code 2 field
t005,country_master,LNST3,,NUMC,2,N,STRING,tax_number_3,,tax_number_3,Permitted Input Length for Tax Number 3
t005,country_master,PRST3,,CHAR,1,C,STRING,rule_for_checking_tax_code_3_f,,rule_for_checking_tax_code_3_f,Rule for checking tax code 3 field
t005,country_master,LNST4,,NUMC,2,N,STRING,tax_number_4,,tax_number_4,Permitted Input Length for Tax Number 4
t005,country_master,PRST4,,CHAR,1,C,STRING,rule_for_checking_tax_code_4_f,,rule_for_checking_tax_code_4_f,Rule for checking tax code 4 field
t005,country_master,LNST5,,NUMC,2,N,STRING,tax_number_5,,tax_number_5,Permitted Input Length for Tax Number 5
t005,country_master,PRST5,,CHAR,1,C,STRING,rule_for_checking_tax_code_5_f,,rule_for_checking_tax_code_5_f,Rule for checking tax code 5 field
t005,country_master,LANDD,,CHAR,3,C,STRING,national,,national,DUEVO: Nationality
t005,country_master,KALSM,,CHAR,6,C,STRING,pricing_procedure,@GO@,pricing_procedure,"Procedure (Pricing, Output Control, Acct. Det., Costing,...)"
t005,country_master,LANDA,,CHAR,3,C,STRING,alternative_country_key,,alternative_country_key,Alternative Country Key
t005,country_master,WECHF,,NUMC,3,N,STRING,boe_payment_period,,boe_payment_period,Bill of Exchange Payment Period
t005,country_master,LKVRZ,,CHAR,7,C,STRING,short_name,,short_name,Short Name for Foreign Trade Statistics
t005,country_master,INTCN,,NUMC,3,N,STRING,intrastat_code,,intrastat_code,Intrastat Code
t005,country_master,XDEZP,,CHAR,1,C,STRING,decimal_format,,decimal_format,Decimal Point Format
t005,country_master,DATFM,,CHAR,1,C,STRING,date_format,,date_format,Date Format
t005,country_master,CURIN,,CUKY,5,C,STRING,index_cur,,index_cur,Currency Key of the Index-Based Currency
t005,country_master,CURHA,,CUKY,5,C,STRING,hard_currency,,hard_currency,Currency Key of the Hard Currency
t005,country_master,WAERS,,CUKY,5,C,STRING,country_crcy,@GO@,country_crcy,Country Currency
t005,country_master,KURST,,CHAR,4,C,STRING,exch_rate_type,@GO@,exch_rate_type,Exchange Rate Type for Translation into Country Currency
t005,country_master,AFAPL,,CHAR,4,C,STRING,chart_of_dep,,chart_of_dep,Chart of depreciaton for asset valuation
t005,country_master,GWGWRT,,CURR,23,P,BAPICUREXT,for_posting,,for_posting,Maximum Low-Value Asset Amount
t005,country_master,UMRWRT,,CURR,23,P,BAPICUREXT,nbv_for_change,,nbv_for_change,Net Book Value for Changeover of Depreciation Method
t005,country_master,KZRBWB,,CHAR,1,C,STRING,ind_post_nbv,,ind_post_nbv,Indicator Post Net Book Value for Retirement
t005,country_master,XANZUM,,CHAR,1,C,STRING,indicator_transfer_down_paymen,,indicator_transfer_down_paymen,Indicator transfer down payments from previous years
t005,country_master,CTNCONCEPT,,CHAR,4,C,STRING,wtax_cer_num_concept,,wtax_cer_num_concept,Withholding Tax Certificate Numbering: Concepts
t005,country_master,KZSRV,,CHAR,1,C,STRING,service_taxes,,service_taxes,Taxes at individual service level
t005,country_master,XXINVE,,CHAR,1,C,STRING,capital_goods,,capital_goods,Indicator: Display Capital Goods Indicator?
t005,country_master,XGCCV,,CHAR,1,C,STRING,gcc_country,,gcc_country,Indicator: GCC Countries Member?
t005,country_master,SUREG,,CHAR,8,C,STRING,super_region,,super_region,Super region per country
t005t,country_names,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t005t,country_names,SPRAS,X,LANG,1,C,STRING,language_key,@GO@,language_key,Language Key
t005t,country_names,LAND1,X,CHAR,3,C,STRING,country,@GO@,country,Country Key
t005t,country_names,LANDX,,CHAR,15,C,STRING,name,,name,Country Name
t005t,country_names,NATIO,,CHAR,15,C,STRING,nationality,,nationality,Nationality
t005t,country_names,LANDX50,,CHAR,50,C,STRING,country,,country_1,Country Name (Max. 50 Characters)
t005t,country_names,NATIO50,,CHAR,50,C,STRING,nationality,,nationality_1,Nationality (Max. 50 Characters)
t005t,country_names,PRQ_SPREGT,,CHAR,30,C,STRING,super_region,,super_region,Super region per country text
t005u,region_text,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t005u,region_text,SPRAS,X,LANG,1,C,STRING,language_key,@GO@,language_key,Language Key
t005u,region_text,LAND1,X,CHAR,3,C,STRING,country,@GO@,country,Country Key
t005u,region_text,BLAND,X,CHAR,3,C,STRING,region,,region,"Region (State, Province, County)"
t005u,region_text,BEZEI,,CHAR,20,C,STRING,description,,description,Description
t007s,purchase_sales_tax_code_description,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t007s,purchase_sales_tax_code_description,SPRAS,X,LANG,1,C,STRING,language_key,@GO@,language_key,Language Key
t007s,purchase_sales_tax_code_description,KALSM,X,CHAR,6,C,STRING,procedure,@GO@,procedure,"Procedure (Pricing, Output Control, Acct. Det., Costing,...)"
t007s,purchase_sales_tax_code_description,MWSKZ,X,CHAR,2,C,STRING,tax_code,@GO@,tax_code,Tax on sales/purchases code
t007s,purchase_sales_tax_code_description,TEXT1,,CHAR,50,C,STRING,description,,description,Name for value-added tax
t023,material_group_details,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t023,material_group_details,MATKL,X,CHAR,9,C,STRING,material_group,@GO@,material_group,Material Group
t023,material_group_details,SPART,,CHAR,2,C,STRING,division,@GO@,division,Division
t023,material_group_details,LREF3,,CHAR,3,C,STRING,logist_ref,,logist_ref,Material group-related supply relat. between plants /DEACT.
t023,material_group_details,WWGDA,,CHAR,40,C,STRING,mg_ref_mat,,mg_ref_mat,Material group reference material
t023,material_group_details,WWGPA,,CHAR,40,C,STRING,mg_material,,mg_material,Material group material
t023,material_group_details,ABTNR,,CHAR,4,C,STRING,department,,department,Department number
t023,material_group_details,BEGRU,,CHAR,4,C,STRING,authorizgroup,@GO@,authorizgroup,Authorization Group
t023,material_group_details,GEWEI,,UNIT,3,C,STRING,unit_of_weight,@GO@,unit_of_weight,Default unit of weight in the material master
t023,material_group_details,J_1BNBM,,CHAR,16,C,STRING,ncm_code,,ncm_code,Brazilian NCM Code
t023,material_group_details,BKLAS,,CHAR,4,C,STRING,valuation_class,,valuation_class,Valuation Class
t023,material_group_details,EKWSL,,CHAR,4,C,STRING,purch_value_key,@GO@,purch_value_key,Purchasing Value Key
t023,material_group_details,ANLKL,,CHAR,8,C,STRING,asset_class,@GO@,asset_class,Default: Asset Class for Creation of Asset
t023,material_group_details,DEF_SCHDSC,,CHAR,6,C,STRING,scenario,,scenario,Event Scenario
t023,material_group_details,PRICE_GROUP,,CHAR,6,C,STRING,price_level_group,,price_level_group,Price Level Group
t023t,material_group_description,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t023t,material_group_description,SPRAS,X,LANG,1,C,STRING,language_key,@GO@,language_key,Language Key
t023t,material_group_description,MATKL,X,CHAR,9,C,STRING,material_group,@GO@,material_group,Material Group
t023t,material_group_description,WGBEZ,,CHAR,20,C,STRING,matl_grp_desc,,matl_grp_desc,Material Group Description
t023t,material_group_description,WGBEZ60,,CHAR,60,C,STRING,mat_grp_desc_2,,mat_grp_desc_2,Description of the Material Group
t024,purchasing_groups_details,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t024,purchasing_groups_details,EKGRP,X,CHAR,3,C,STRING,purch_group,,purch_group,Purchasing Group
t024,purchasing_groups_details,EKNAM,,CHAR,18,C,STRING,description,,description,Description of purchasing group
t024,purchasing_groups_details,EKTEL,,CHAR,12,C,STRING,tel_no_purch_gp,,tel_no_purch_gp,Telephone number of purchasing group (buyer group)
t024,purchasing_groups_details,LDEST,,CHAR,4,C,STRING,output_device,,output_device,Spool: Output device
t024,purchasing_groups_details,TELFX,,CHAR,31,C,STRING,fax_number,,fax_number,Fax number of purchasing (buyer) group
t024,purchasing_groups_details,TEL_NUMBER,,CHAR,30,C,STRING,telephone,,telephone,Telephone no.: dialling code+number
t024,purchasing_groups_details,TEL_EXTENS,,CHAR,10,C,STRING,extension,,extension,Telephone no.: Extension
t024,purchasing_groups_details,SMTP_ADDR,,CHAR,241,C,STRING,e_mail_address,,e_mail_address,E-Mail Address
t024d,mrp_controllers,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t024d,mrp_controllers,WERKS,X,CHAR,4,C,STRING,plant,@GO@,plant,Plant
t024d,mrp_controllers,DISPO,X,CHAR,3,C,STRING,mrp_controller,,mrp_controller,MRP Controller
t024d,mrp_controllers,DSNAM,,CHAR,18,C,STRING,controller_name,,controller_name,Name of MRP controller
t024d,mrp_controllers,DSTEL,,CHAR,12,C,STRING,tel_no_mrp_contrl,,tel_no_mrp_contrl,MRP controllers telephone number
t024d,mrp_controllers,EKGRP,,CHAR,3,C,STRING,purch_group,,purch_group,Purchasing Group
t024d,mrp_controllers,MEMPF,,CHAR,12,C,STRING,recipient_name,,recipient_name,Recipient Name
t024d,mrp_controllers,GSBER,,CHAR,4,C,STRING,business_area,@GO@,business_area,Business Area
t024d,mrp_controllers,PRCTR,,CHAR,10,C,STRING,profit_center,@GO@,profit_center,Profit Center
t024d,mrp_controllers,USRTYP,,CHAR,2,C,STRING,recipient_type,,recipient_type,Recipient type
t024d,mrp_controllers,USRKEY,,CHAR,70,C,STRING,recipient,,recipient,Object ID for recipient
t024e,purchase_organizations_details,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t024e,purchase_organizations_details,EKORG,X,CHAR,4,C,STRING,purchasing_org,,purchasing_org,Purchasing organization
t024e,purchase_organizations_details,EKOTX,,CHAR,20,C,STRING,description,,description,Description of purchasing organization
t024e,purchase_organizations_details,BUKRS,,CHAR,4,C,STRING,company_code,@GO@,company_code,Company Code
t024e,purchase_organizations_details,TXADR,,CHAR,70,C,STRING,text_sender,,text_sender,Text Name: Sender Line
t024e,purchase_organizations_details,TXKOP,,CHAR,70,C,STRING,letter_heading,,letter_heading,Text Name: Letter Heading
t024e,purchase_organizations_details,TXFUS,,CHAR,70,C,STRING,text_footer,,text_footer,Text Name: Footer Lines
t024e,purchase_organizations_details,TXGRU,,CHAR,70,C,STRING,text_close,,text_close,Text Name: Complimentary Close
t024e,purchase_organizations_details,KALSE,,CHAR,4,C,STRING,porg_schema_gp,,porg_schema_gp,Group for Calculation Schema (Purchasing Organization)
t024e,purchase_organizations_details,MKALS,,CHAR,6,C,STRING,market_schema,,market_schema,Calculation Schema for Market Price
t024e,purchase_organizations_details,BPEFF,,CHAR,1,C,STRING,effective_price,,effective_price,Effective Price
t024e,purchase_organizations_details,BUKRS_NTR,,CHAR,4,C,STRING,cocdsubsstlmt,,cocdsubsstlmt,Company code for subsequent settlement at plant level
t16fe,purchase_document_release_indicator_description,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t16fe,purchase_document_release_indicator_description,SPRAS,X,LANG,1,C,STRING,language_key,@GO@,language_key,Language Key
t16fe,purchase_document_release_indicator_description,FRGKE,X,CHAR,1,C,STRING,release_ind,,release_ind,Release Indicator: Purchasing Document
t16fe,purchase_document_release_indicator_description,FRGET,,CHAR,30,C,STRING,description,,description,Description of Release Indicator
t189t,price_list_category,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
t189t,price_list_category,SPRAS,X,LANG,1,C,STRING,language_key,@GO@,language_key,Language Key
t189t,price_list_category,PLTYP,X,CHAR,2,C,STRING,price_list_tp,,price_list_tp,Price List Type
t189t,price_list_category,PTEXT,,CHAR,20,C,STRING,description,,description,Text (20 Characters)
tfacs,factory_calendar,IDENT,X,CHAR,2,C,STRING,calendar_id,,calendar_id,Factory Calendar
tfacs,factory_calendar,JAHR,X,NUMC,4,N,STRING,year_stored,,year_stored,Year stored
tfacs,factory_calendar,MON01,,CHAR,31,C,STRING,days_in_month,,days_in_month,Calendar: Days in a month
tfacs,factory_calendar,MON02,,CHAR,31,C,STRING,days_in_month,,days_in_month_1,Calendar: Days in a month
tfacs,factory_calendar,MON03,,CHAR,31,C,STRING,days_in_month,,days_in_month_2,Calendar: Days in a month
tfacs,factory_calendar,MON04,,CHAR,31,C,STRING,days_in_month,,days_in_month_3,Calendar: Days in a month
tfacs,factory_calendar,MON05,,CHAR,31,C,STRING,days_in_month,,days_in_month_4,Calendar: Days in a month
tfacs,factory_calendar,MON06,,CHAR,31,C,STRING,days_in_month,,days_in_month_5,Calendar: Days in a month
tfacs,factory_calendar,MON07,,CHAR,31,C,STRING,days_in_month,,days_in_month_6,Calendar: Days in a month
tfacs,factory_calendar,MON08,,CHAR,31,C,STRING,days_in_month,,days_in_month_7,Calendar: Days in a month
tfacs,factory_calendar,MON09,,CHAR,31,C,STRING,days_in_month,,days_in_month_8,Calendar: Days in a month
tfacs,factory_calendar,MON10,,CHAR,31,C,STRING,days_in_month,,days_in_month_9,Calendar: Days in a month
tfacs,factory_calendar,MON11,,CHAR,31,C,STRING,days_in_month,,days_in_month_10,Calendar: Days in a month
tfacs,factory_calendar,MON12,,CHAR,31,C,STRING,days_in_month,,days_in_month_11,Calendar: Days in a month
tfacs,factory_calendar,BASIS,,NUMC,5,N,STRING,start_days,,start_days,Start of factory day numbering
tfacs,factory_calendar,FENUM,,NUMC,3,N,STRING,number_of_days,,number_of_days,Number of days in year
tfacs,factory_calendar,WENUM,,NUMC,3,N,STRING,no_workdays,,no_workdays,Number of workdays in the year
tfacs,factory_calendar,LOAD,,CHAR,1,C,STRING,buffer_flag,,buffer_flag,Load year in buffer flag (X = Yes)
tj30t,user_status_data,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
tj30t,user_status_data,STSMA,X,CHAR,8,C,STRING,status_profile,,status_profile,Status Profile
tj30t,user_status_data,ESTAT,X,CHAR,5,C,STRING,user_status,,user_status,User Status
tj30t,user_status_data,SPRAS,X,LANG,1,C,STRING,language_key,@GO@,language_key,Language Key
tj30t,user_status_data,TXT04,,CHAR,4,C,STRING,status,,status,Individual status of an object (short form)
tj30t,user_status_data,TXT30,,CHAR,30,C,STRING,status,,status_1,Object status
tj30t,user_status_data,LTEXT,,CHAR,1,C,STRING,long_tx_exists,,long_tx_exists,Long text flag
